"","revisit_code","num_revisit","decision_time_code","decision_time","other_country","purpose","motivation1","motivation2","motivation3","path_get_inform1","path_get_inform2","path_get_inform3","companion","num_companion_code","num_companion","activity1","activity2","activity3","prefer_activity","visit_place1","visit_place2","visit_place3","visit_place4","visit_place5","visit_place6","visit_place7","visit_place8","visit_place9","visit_place10","visit_place11","visit_place12","visit_place13","visit_place14","visit_place15","visit_place16","visit_place17","visit_place18","visit_place19","visit_place20","visit_place21","visit_place22","visit_place23","visit_place24","visit_place25","visit_place26","visit_place27","visit_place28","visit_place29","visit_place30","visit_place31","visit_place32","visit_place33","visit_place34","visit_place35","visit_place36","visit_place37","visit_place38","visit_place39","visit_place40","visit_place41","visit_place42","visit_place43","visit_place44","visit_place45","visit_place46","visit_place47","visit_place48","visit_seoul","visit_inceon","visit_gyeongi","visit_gangwon","visit_daejeon","visit_chungbuk","visit_chungnam","visit_sejong","visit_gyeongbuk","visit_gyeongnam","visit_daegu","visit_ulsan","visit_busan","visit_gwangju","visit_jeonbuk","visit_jeonnam","visit_jeju","visit_etc","period_code","period","prefer_visit_place1","prefer_visit_place2","prefer_visit_place3","shopping_goods1","shopping_goods2","shopping_goods3","shopping_place1","shopping_place2","shopping_place3","satisfaction","revisit_intention","recommend_intention","image_korea_before","image_korea_after","type","accomodations_hotel","accomodations_guesthouse","accomodations_condo","accomodations_friend","accomodations_official","accomodations_temple","accomodations_homestay","accomodations_etc","accomodations_no","total_pay","total_card","total_cash","pay_accomodations","pay_agency_abroad","pay_shopping","pay_eat","pay_transportation","pay_entertainment","pay_agency_kor","pay_culture","pay_exercise","pay_etc","daily_pay","date_survey","nation","city","gender","job","age","area_total","site_total","spring","summer","fall","winter","satisfaction_index"
"11613",2,5,1,1,1,1,2,4,6,3,4,5,3,3,3,1,2,7,1,5,9,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,14,9,5,4,5,10,2,3,10,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,1891.25,1513,378.25,151.3,0,1513,151.3,75.65,0,0,0,0,0,472.8125,12,2,201,2,2,2,1,3,0,0,0,1,2
"11615",2,5,1,1,1,1,2,4,7,3,2,NA,3,3,3,1,2,16,1,5,6,8,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,14,NA,NA,4,8,10,4,5,10,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,3912.75,0,3912.75,199.8,0,3330,333,49.95,0,0,0,0,0,978.1875,9,5,508,2,3,3,1,4,0,0,1,0,2
"11619",2,5,1,1,1,1,2,4,9,3,1,5,3,2,2,1,2,5,1,5,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,9,10,4,5,10,7,NA,NA,4,5,4,4,4,3,1,0,0,0,0,0,0,0,0,612.15,0,612.15,0,262.35,174.9,131.175,43.725,0,0,0,0,0,153.0375,3,1,3,2,8,0,1,3,1,0,0,0,3
"11622",2,5,1,1,1,1,2,7,4,2,NA,NA,3,3,4,1,2,NA,1,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,NA,NA,5,NA,NA,2,NA,NA,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,3352.8,3048,304.8,91.44,0,3048,152.4,60.96,0,0,0,0,0,838.2,9,2,210,1,12,2,1,2,0,0,1,0,2
"11623",2,5,1,1,1,1,2,7,9,3,2,NA,3,2,2,1,2,NA,1,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,8,NA,4,5,NA,2,5,7,5,4,4,4,4,1,0,1,0,0,0,0,0,0,0,1830.73,1815.6,15.13,90.78,0,1513,151.3,75.65,0,0,0,0,0,457.6825,10,2,207,2,2,1,1,2,0,0,1,0,2
"11629",2,5,1,1,1,1,4,2,1,3,NA,NA,3,3,4,2,1,18,2,96,97,98,99,100,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,101,97,98,5,10,NA,10,NA,NA,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,307.794905994306,42.7492924992092,265.045613495097,102.598301998102,0,85.4985849984183,85.4985849984183,34.1994339993673,0,0,0,0,0,102.598301998102,7,1,1,2,12,3,1,6,0,1,0,0,2
"11631",2,5,1,1,1,1,4,2,16,3,1,NA,3,2,2,1,7,2,2,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,6,NA,4,NA,NA,2,NA,NA,4,5,4,2,4,1,1,0,0,0,0,0,0,0,0,1280.858,1140.49,140.368,263.19,0,877.3,87.73,52.638,0,0,0,0,0,640.429,11,1,1,1,2,2,1,2,0,0,1,0,3
"11633",2,5,1,1,1,1,4,2,9,1,2,4,3,3,3,2,22,17,2,2,4,5,8,14,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,14,NA,10,NA,NA,5,7,NA,5,5,5,5,5,2,0,0,1,0,0,0,0,0,0,792,495,297,0,495,165,132,0,0,0,0,0,0,158.4,8,5,501,2,1,3,1,6,0,1,0,0,3
"11635",2,5,1,1,1,1,5,2,4,3,NA,NA,3,3,3,1,2,20,1,1,2,5,8,9,10,11,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,5,18,3,4,5,1,5,7,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,3812.76,3026,786.76,453.9,0,3026,302.6,30.26,0,0,0,0,0,762.552,10,2,217,2,4,1,1,8,0,0,1,0,3
"11636",2,5,1,1,1,1,5,7,1,2,NA,NA,3,2,2,1,2,8,1,24,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,7,102,24,NA,11,12,15,1,10,NA,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,2481.32,2269.5,211.82,136.17,0,302.6,453.9,75.65,1513,0,0,0,0,354.474285714286,12,2,224,1,2,2,2,2,0,0,0,1,3
"11637",2,5,1,1,1,1,6,1,11,9,NA,NA,3,3,3,8,2,18,8,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,96,NA,NA,10,12,NA,1,3,NA,4,4,4,4,4,1,0,1,0,0,0,0,0,0,0,628.81,0,628.81,53.898,0,89.83,107.796,17.966,359.32,0,0,0,0,314.405,6,1,22,1,7,3,1,1,0,1,0,0,2
"11638",2,5,1,1,1,1,6,1,2,9,NA,NA,3,2,2,7,2,1,7,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,99,NA,NA,10,12,NA,1,9,NA,4,4,4,3,4,1,1,0,0,0,0,0,0,0,0,931.944,0,931.944,90.48,0,162.864,180.96,45.24,452.4,0,0,0,0,465.972,8,1,3,1,7,3,1,1,0,1,0,0,2
"11639",2,5,1,1,1,1,6,12,2,3,5,2,3,2,2,8,2,1,8,1,3,4,5,6,8,9,10,11,12,13,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5,12,13,5,10,NA,2,7,10,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,1074.75,1074.75,0,143.3,0,716.5,143.3,71.65,0,0,0,0,0,134.34375,2,2,206,2,12,1,1,12,0,0,0,1,2
"11640",2,5,1,1,1,1,6,4,2,3,NA,NA,3,3,4,8,2,1,8,8,20,196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,997,8,20,5,10,NA,5,NA,NA,5,5,5,3,5,1,1,0,0,0,0,0,0,0,0,2262,0,2262,180.96,0,135.72,90.48,45.24,1809.6,0,0,0,0,754,8,1,1,1,4,2,1,3,0,1,0,0,3
"11647",2,5,1,1,1,2,1,2,15,3,5,2,3,2,2,1,18,2,1,4,5,6,8,14,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,14,5,20,1,4,9,1,4,7,5,5,5,4,5,1,1,0,0,0,0,0,0,0,0,2182.5,1455,727.5,291,0,1309.5,291,145.5,0,0,0,0,145.5,436.5,4,2,206,2,5,1,1,6,1,0,0,0,3
"11650",2,5,1,1,1,2,2,4,5,1,2,NA,3,3,4,2,1,5,1,5,17,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,18,17,10,NA,NA,9,10,NA,5,4,4,4,4,1,0,1,0,0,0,0,0,0,0,1846.58,581.6,1264.98,218.1,0,581.6,145.4,29.08,0,0,0,0,872.4,461.645,3,2,215,2,3,3,1,3,1,0,0,0,2
"11657",2,5,1,1,1,4,2,1,7,1,3,2,3,2,2,1,7,2,3,1,4,5,6,8,10,14,16,17,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,20,14,17,4,5,8,2,NA,NA,5,4,4,4,5,1,0,1,0,0,0,0,0,0,0,3508.46416980967,3069.90614858346,438.558021226208,263.134812735725,0,2631.34812735725,526.26962547145,87.7116042452417,0,0,0,0,0,501.209167115667,9,2,202,1,7,3,1,10,0,0,1,0,2
"11658",2,5,1,1,1,4,2,1,7,9,NA,NA,3,2,2,1,2,NA,1,5,8,10,12,13,25,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,12,13,NA,5,7,10,2,5,7,4,4,4,4,4,1,0,1,0,0,0,0,0,0,0,3307.08,3048,259.08,106.68,0,3048,106.68,45.72,0,0,0,0,0,661.416,9,2,208,2,7,1,2,7,0,0,1,0,2
"11662",2,5,1,1,1,4,2,10,7,1,3,NA,3,2,2,1,2,NA,2,5,8,14,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,20,5,8,5,NA,NA,2,NA,NA,5,4,4,4,4,1,1,0,0,0,0,0,0,0,0,983.45,0,983.45,151.3,0,151.3,605.2,75.65,0,0,0,0,0,245.8625,10,2,278,1,11,1,1,4,0,0,1,0,2
"11664",2,5,1,1,1,4,2,10,9,2,NA,NA,3,2,2,1,18,2,1,4,5,8,22,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,8,26,5,NA,NA,2,7,10,4,4,4,4,5,1,0,1,0,0,0,0,0,0,0,2203.59450335387,0,2203.59450335387,176.28756026831,0,1762.8756026831,176.28756026831,88.1437801341548,0,0,0,0,0,314.799214764839,10,2,224,2,9,4,2,5,0,0,1,0,2
"11665",2,5,1,1,1,4,2,10,9,2,NA,NA,3,3,3,1,2,NA,1,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,8,NA,4,5,NA,5,7,NA,5,4,4,5,5,1,0,1,0,0,0,0,0,0,0,916.65,582,334.65,72.75,0,727.5,72.75,43.65,0,0,0,0,0,305.55,4,2,218,2,9,4,1,2,1,0,0,0,2
"11666",2,5,1,1,1,4,2,3,10,3,2,1,3,2,2,1,17,22,1,5,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,5,7,5,NA,NA,1,2,7,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,772.2,193.05,579.15,193.05,0,386.1,193.05,0,0,0,0,0,0,154.44,4,3,401,2,4,1,1,3,1,0,0,0,2
"11668",2,5,1,1,1,4,2,4,1,1,2,NA,3,2,2,1,2,18,1,125,127,130,131,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,131,132,125,5,NA,NA,2,NA,NA,5,4,4,4,4,1,1,0,0,0,0,0,0,0,0,770.62,290.8,479.82,189.02,0,290.8,290.8,0,0,0,0,0,0,154.124,3,2,209,2,5,1,1,5,1,0,0,0,2
"11671",2,5,1,1,1,4,2,4,1,3,2,5,3,2,2,1,2,18,1,127,128,129,130,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,130,127,131,4,5,10,1,2,10,4,5,5,4,4,1,1,0,0,0,0,0,0,0,0,1791.25,358.25,1433,367.059426229508,0,1027.76639344262,293.647540983607,102.776639344262,0,0,0,0,0,447.8125,2,2,206,2,4,2,1,5,0,0,0,1,3
"11673",2,5,1,1,1,4,2,4,10,3,5,2,3,3,3,1,2,7,1,2,5,6,8,13,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,8,13,1,4,5,2,7,10,4,5,5,4,5,1,1,0,0,0,0,0,0,0,0,2176.5,1451,725.5,290.2,0,1741.2,72.55,72.55,0,0,0,0,0,435.3,5,2,208,2,4,2,1,6,1,0,0,0,3
"11675",2,5,1,1,1,4,2,4,7,9,NA,NA,3,2,2,1,2,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,NA,NA,4,5,6,3,7,NA,4,5,4,4,4,1,1,0,0,0,0,0,0,0,0,1199.616,454.4,745.216,245.376,0,908.8,27.264,18.176,0,0,0,0,0,599.808,9,1,6,2,3,3,1,1,0,0,1,0,3
"11680",2,5,1,1,1,4,2,7,10,2,NA,NA,3,2,2,1,7,2,1,2,3,4,5,6,8,10,11,13,14,15,16,17,18,19,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,8,20,5,7,9,2,5,7,3,3,3,4,3,1,1,0,0,0,0,0,0,0,0,487.68,0,487.68,152.4,0,152.4,152.4,30.48,0,0,0,0,0,97.536,9,2,254,2,8,1,1,16,0,0,1,0,1
"11681",2,5,1,1,1,4,2,7,10,3,NA,NA,3,2,2,1,2,18,2,4,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,8,4,3,4,5,2,5,7,4,4,4,4,4,1,0,1,0,0,0,0,0,0,0,4054.84,4054.84,0,105.91,0,3782.5,121.04,45.39,0,0,0,0,0,810.968,10,2,205,2,7,1,1,3,0,0,1,0,2
"11682",2,5,1,1,1,4,2,7,10,3,2,NA,3,2,2,1,2,7,1,5,8,10,20,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,10,20,5,3,4,5,2,7,NA,5,4,4,5,5,1,1,0,0,0,0,0,0,0,0,4568.7,4365,203.7,101.85,0,4365,87.3,14.55,0,0,0,0,0,761.45,4,2,236,2,4,2,1,5,1,0,0,0,2
"11683",2,5,1,1,1,4,2,7,10,3,2,1,3,2,2,1,2,9,1,4,5,6,8,9,10,11,12,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,28,4,10,4,5,6,1,2,5,5,5,4,4,4,1,1,0,0,0,0,0,0,0,0,1454,727,727,326.408163265306,0,741.836734693878,148.367346938776,118.69387755102,0,0,118.69387755102,0,0,290.8,3,2,224,2,7,2,2,9,1,0,0,0,3
"11689",2,5,1,1,1,4,2,7,9,3,2,1,3,2,2,1,2,9,1,4,5,6,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,8,NA,5,8,10,2,5,9,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,3298.34,3177.3,121.04,121.04,0,3026,151.3,0,0,0,0,0,0,659.668,11,2,206,2,12,1,1,5,0,0,1,0,3
"11691",2,5,1,1,1,4,4,2,10,3,NA,NA,3,3,4,1,2,4,2,3,5,8,9,17,18,19,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,8,17,3,5,6,3,5,7,4,5,4,4,4,3,1,0,0,0,0,0,0,0,0,936.064,727.04,209.024,0,454.4,272.64,181.76,27.264,0,0,0,0,0,234.016,9,1,1,2,3,2,1,8,0,0,1,0,3
"11692",2,5,1,1,1,4,5,7,9,3,NA,NA,3,3,3,1,2,20,1,5,14,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,19,14,5,3,4,5,2,7,NA,5,4,4,4,4,1,1,0,0,0,0,0,0,0,0,594.8,446.1,148.7,223.05,0,297.4,74.35,0,0,0,0,0,0,148.7,8,2,210,2,4,2,1,3,0,1,0,0,2
"11693",2,5,1,1,1,4,6,4,10,3,NA,NA,3,2,2,1,2,NA,2,5,6,14,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,19,14,5,5,10,NA,7,NA,NA,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,350.3762,0,350.376216462426,148.909891996531,0,87.5940541156066,87.5940541156066,26.278216234682,0,0,0,0,0,87.59405,6,1,2,2,9,3,1,4,0,1,0,0,2
"11721",2,5,1,1,1,5,NA,NA,NA,3,5,NA,3,3,4,1,2,NA,1,8,18,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,18,20,4,6,NA,5,9,NA,4,4,5,4,4,1,1,0,0,0,0,0,0,0,0,619.5,0,619.5,88.5,0,442.5,44.25,44.25,0,0,0,0,0,206.5,7,1,2,1,3,3,1,3,0,1,0,0,2
"11786",2,5,1,1,1,6,NA,NA,NA,3,2,NA,3,2,2,16,13,1,16,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,997,NA,NA,9,10,NA,1,3,NA,3,4,4,3,4,1,1,0,0,0,0,0,0,0,0,308.503230469542,0,308.503230469542,132.215670201232,0,88.1437801341548,44.0718900670774,44.0718900670774,0,0,0,0,0,77.1258076173854,11,1,1,1,4,4,1,1,0,0,1,0,2
"11808",2,5,1,1,1,6,NA,NA,NA,9,NA,NA,3,2,2,1,16,2,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,NA,5,NA,NA,2,7,NA,4,4,4,4,4,1,0,1,0,0,0,0,0,0,0,716.5,716.5,0,71.65,0,429.9,143.3,71.65,0,0,0,0,0,238.833333333333,2,2,224,2,12,1,1,2,0,0,0,1,2
