"","revisit_code","num_revisit","decision_time_code","decision_time","other_country","purpose","motivation1","motivation2","motivation3","path_get_inform1","path_get_inform2","path_get_inform3","companion","num_companion_code","num_companion","activity1","activity2","activity3","prefer_activity","visit_place1","visit_place2","visit_place3","visit_place4","visit_place5","visit_place6","visit_place7","visit_place8","visit_place9","visit_place10","visit_place11","visit_place12","visit_place13","visit_place14","visit_place15","visit_place16","visit_place17","visit_place18","visit_place19","visit_place20","visit_place21","visit_place22","visit_place23","visit_place24","visit_place25","visit_place26","visit_place27","visit_place28","visit_place29","visit_place30","visit_place31","visit_place32","visit_place33","visit_place34","visit_place35","visit_place36","visit_place37","visit_place38","visit_place39","visit_place40","visit_place41","visit_place42","visit_place43","visit_place44","visit_place45","visit_place46","visit_place47","visit_place48","visit_seoul","visit_inceon","visit_gyeongi","visit_gangwon","visit_daejeon","visit_chungbuk","visit_chungnam","visit_sejong","visit_gyeongbuk","visit_gyeongnam","visit_daegu","visit_ulsan","visit_busan","visit_gwangju","visit_jeonbuk","visit_jeonnam","visit_jeju","visit_etc","period_code","period","prefer_visit_place1","prefer_visit_place2","prefer_visit_place3","shopping_goods1","shopping_goods2","shopping_goods3","shopping_place1","shopping_place2","shopping_place3","satisfaction","revisit_intention","recommend_intention","image_korea_before","image_korea_after","type","accomodations_hotel","accomodations_guesthouse","accomodations_condo","accomodations_friend","accomodations_official","accomodations_temple","accomodations_homestay","accomodations_etc","accomodations_no","total_pay","total_card","total_cash","pay_accomodations","pay_agency_abroad","pay_shopping","pay_eat","pay_transportation","pay_entertainment","pay_agency_kor","pay_culture","pay_exercise","pay_etc","daily_pay","date_survey","nation","city","gender","job","age","area_total","site_total","spring","summer","fall","winter","satisfaction_index"
"87",1,0,1,1,1,1,1,2,7,1,NA,NA,2,3,3,1,9,18,1,1,8,16,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,8,NA,4,5,10,3,5,9,4,4,5,4,4,1,1,0,0,0,0,0,0,0,0,613.981229716692,0,613.981229716692,350.846416980967,0,175.423208490483,87.7116042452417,0,0,0,0,0,0,153.495307429173,9,19,5208,2,3,1,1,4,0,0,1,0,2
"91",1,0,1,1,1,1,1,2,7,3,2,NA,2,2,2,18,2,19,18,125,126,127,128,129,130,131,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,135,127,128,5,8,10,1,2,10,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,429.225,291,138.225,43.65,0,218.25,145.5,21.825,0,0,0,0,0,107.30625,4,2,201,2,7,2,1,8,1,0,0,0,2
"93",1,0,1,1,1,1,1,2,7,3,4,7,2,2,2,17,2,1,1,1,3,4,5,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1,3,5,7,10,12,7,NA,NA,4,3,3,5,4,1,1,0,0,0,0,0,0,0,0,1289,644.5,644.5,644.5,0,128.9,386.7,128.9,0,0,0,0,0,143.222222222222,2,3,401,2,7,1,1,5,0,0,0,1,1
"99",1,0,1,1,1,1,1,2,8,3,2,5,2,3,6,17,1,2,1,1,4,5,8,12,20,28,31,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,4,8,5,8,18,1,2,5,5,5,5,4,4,2,1,0,0,0,0,0,0,0,0,1540,0,1540,0,660,880,0,0,0,0,0,0,0,385,9,19,5208,2,8,0,2,9,0,0,1,0,3
"100",1,0,1,1,1,1,1,3,NA,1,NA,NA,2,2,2,1,2,18,18,1,4,8,124,125,131,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,1,125,124,4,10,NA,5,10,NA,4,4,4,5,5,2,1,0,0,0,0,0,0,0,0,716.5,0,716.5,0,214.95,429.9,71.65,0,0,0,0,0,0,143.3,2,2,201,1,10,5,2,7,0,0,0,1,2
"103",1,0,1,1,1,1,1,3,13,1,3,4,2,3,4,17,1,11,17,1,3,4,5,6,7,8,16,17,20,96,97,99,124,125,126,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,10,1,96,133,4,9,19,3,5,7,4,3,4,3,4,1,1,0,0,0,0,0,0,0,0,1617.22,0,1617.22,735.1,0,514.57,294.04,73.51,0,0,0,0,0,161.722,10,4,402,2,2,1,3,17,0,0,1,0,1
"106",1,0,1,1,1,1,1,3,16,2,NA,NA,2,2,2,17,2,NA,17,1,4,5,6,8,13,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,17,6,10,NA,NA,1,NA,NA,4,3,3,3,3,1,1,0,0,0,0,0,0,0,0,1754.23208490483,0,1754.23208490483,438.558021226208,0,587.667748443119,175.423208490483,149.109727216911,403.473379528112,0,0,0,0,438.558021226208,9,5,501,2,5,1,1,7,0,0,1,0,1
"107",1,0,1,1,1,1,1,3,2,1,3,2,2,3,3,2,1,18,18,5,8,26,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,8,26,3,8,10,3,5,7,4,4,4,4,4,2,1,0,0,0,0,0,0,0,0,1536,0,1536,0,755.2,768,12.8,0,0,0,0,0,0,307.2,8,3,401,2,4,4,3,4,0,1,0,0,2
"108",1,0,1,1,1,1,1,3,2,1,5,3,2,2,2,1,9,10,1,1,2,3,4,5,6,8,9,10,13,15,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,4,5,3,4,12,5,6,7,5,5,5,4,5,2,1,0,0,0,0,0,0,0,0,1168.7352,0,1168.7352,0,674.1752,337.2,157.36,0,0,0,0,0,0,292.1838,3,7,5575,2,7,2,1,12,1,0,0,0,3
"111",1,0,1,1,1,1,1,3,2,3,2,6,2,3,4,17,1,18,18,1,4,5,8,10,12,20,132,133,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,1,12,133,4,5,9,1,5,7,4,5,5,4,5,2,1,0,0,0,0,0,0,0,0,1496,1056,440,0,1056,440,0,0,0,0,0,0,0,299.2,7,19,6179,2,8,0,2,10,0,1,0,0,3
"113",1,0,1,1,1,1,1,3,2,5,3,2,2,3,5,1,9,21,1,1,2,3,4,5,6,8,9,10,13,16,17,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1,2,8,3,4,10,4,5,7,4,3,4,4,4,1,0,0,1,0,0,0,0,0,0,731.011964229148,243.670654743049,487.341309486098,243.670654743049,0,243.670654743049,243.670654743049,0,0,0,0,0,0,91.3764955286434,1,18,6292,1,8,0,1,13,0,0,0,1,1
"114",1,0,1,1,1,1,1,3,4,1,2,3,2,3,24,1,9,17,17,1,2,10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,11,10,1,4,8,16,10,NA,NA,4,4,4,4,5,2,1,0,0,0,0,0,0,0,0,200,0,200,0,0,200,0,0,0,0,0,0,0,28.5714285714286,7,19,5053,1,1,5,1,4,0,1,0,0,2
"116",1,0,1,1,1,1,1,3,4,2,3,7,2,2,2,17,18,20,17,1,2,5,6,8,14,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1,5,98,NA,NA,98,NA,NA,3,3,3,3,3,1,0,1,0,0,0,0,0,0,0,264.96,0,264.96,44.16,0,0,147.2,73.6,0,0,0,0,0,66.24,7,2,300,2,8,0,1,8,0,1,0,0,1
"117",1,0,1,1,1,1,1,3,4,3,2,NA,2,2,2,17,2,22,2,1,4,5,11,12,13,14,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,12,5,4,10,NA,7,9,10,4,4,4,3,3,1,0,1,0,0,0,0,0,0,0,549.45,33.3,516.15,116.55,0,166.5,166.5,99.9,0,0,0,0,0,91.575,5,5,515,2,9,4,1,9,1,0,0,0,2
"119",1,0,1,1,1,1,1,3,4,3,6,4,2,2,2,11,22,17,22,1,3,6,8,9,17,20,30,49,72,74,98,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,9,9,72,8,17,4,11,NA,3,4,5,5,5,5,3,5,1,1,1,1,0,0,1,0,0,0,2907.495,2728.02,179.475,1076.85,0,358.95,358.95,179.475,358.95,71.79,143.58,358.95,0,323.055,1,8,601,2,5,2,5,13,0,0,0,1,3
"123",1,0,1,1,1,1,1,3,7,1,3,2,2,3,4,17,2,19,19,4,5,8,13,17,26,48,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,48,50,5,8,9,2,5,7,5,5,5,5,5,2,1,0,0,0,0,0,0,0,0,1560.4,1228.4,332,0,498,996,66.4,0,0,0,0,0,0,312.08,6,5,519,1,3,3,3,8,0,1,0,0,3
"126",1,0,1,1,1,1,1,3,7,3,5,NA,2,3,4,1,17,2,1,1,2,3,4,5,6,8,9,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,16,17,2,3,4,4,5,7,4,4,4,4,5,1,1,0,0,0,0,0,0,0,0,750,0,750,300,0,300,100,50,0,0,0,0,0,150,3,15,5021,2,3,5,1,10,1,0,0,0,2
"129",1,0,1,1,1,1,1,3,9,3,2,4,2,3,4,2,1,19,19,1,2,3,4,5,6,8,10,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,16,3,5,NA,NA,5,4,7,5,4,4,4,4,1,1,0,0,0,0,0,0,0,0,1147.6,0,1147.6,453,0,90.6,302,302,0,0,0,0,0,163.942857142857,11,6,701,1,6,2,1,9,0,0,1,0,2
"130",1,0,1,1,1,1,1,4,NA,2,NA,NA,2,2,2,18,7,2,18,124,125,126,127,128,129,130,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,124,134,127,9,10,12,1,2,10,5,3,5,4,5,1,1,0,0,0,0,0,0,0,0,444.006,444.006,0,110.276,0,217.65,87.06,21.765,7.255,0,0,0,0,88.8012,5,2,201,1,7,1,1,8,1,0,0,0,1
"131",1,0,1,1,1,1,1,4,NA,2,3,5,2,3,3,18,2,1,18,124,128,129,131,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,132,128,129,5,10,NA,2,10,11,4,3,4,4,4,1,1,0,0,0,0,0,0,0,0,1104.49,756.5,347.99,733.805,0,151.3,151.3,68.085,0,0,0,0,0,184.081666666667,10,2,201,2,3,1,1,5,0,0,1,0,1
"133",1,0,1,1,1,1,1,4,NA,3,5,4,2,2,2,2,9,1,2,2,3,4,5,8,10,13,16,17,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,48,4,5,5,NA,NA,7,NA,NA,4,3,4,3,5,1,1,0,0,0,0,0,0,0,0,1183.4,737.2,446.2,737.2,0,58.2,291,97,0,0,0,0,0,147.925,10,17,6557,1,5,2,2,10,0,0,1,0,1
"138",1,0,1,1,1,1,1,4,15,1,3,2,2,3,5,1,2,18,18,1,2,6,8,10,11,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,1,2,8,10,18,1,2,5,4,4,4,4,4,2,1,0,0,0,0,0,0,0,0,1100,0,1100,0,600,500,0,0,0,0,0,0,0,275,10,19,5208,2,3,2,2,7,0,0,1,0,2
"139",1,0,1,1,1,1,1,4,16,2,1,3,2,2,2,2,18,1,2,124,125,128,129,130,132,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,129,128,132,1,3,10,1,3,NA,5,4,4,4,4,1,1,0,0,0,0,0,0,0,0,523.44,363.5,159.94,87.24,0,145.4,218.1,72.7,0,0,0,0,0,130.86,3,2,201,1,7,1,1,7,1,0,0,0,2
"140",1,0,1,1,1,1,1,4,16,2,3,NA,2,3,4,18,4,2,18,125,127,128,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,127,128,125,10,11,NA,1,9,NA,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,427.136,63.616,363.52,181.76,0,90.88,90.88,63.616,0,0,0,0,0,106.784,9,1,2,1,3,1,1,4,0,0,1,0,2
"144",1,0,1,1,1,1,1,4,2,2,NA,NA,2,2,2,2,18,1,18,124,125,128,129,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,128,132,NA,10,NA,NA,10,NA,NA,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,291,0,291,29.1,0,72.75,145.5,43.65,0,0,0,0,0,97,4,2,206,1,6,3,1,5,1,0,0,0,2
"149",1,0,1,1,1,1,1,4,2,2,5,NA,2,2,2,7,18,2,7,124,125,128,129,130,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,124,125,132,5,10,9,10,NA,NA,4,4,5,4,5,1,1,0,0,0,0,0,0,0,0,1790.529,1753.504,37.025,124.404,0,1481,148.1,37.025,0,0,0,0,0,358.1058,6,2,211,1,7,1,1,6,0,1,0,0,2
"154",1,0,1,1,1,1,1,4,5,1,4,3,2,2,2,4,2,1,4,96,97,99,104,124,125,127,128,130,131,134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,4,124,127,128,5,9,10,1,3,10,4,5,5,3,4,1,1,0,0,0,0,0,0,0,0,1672.192,908.8,763.392,318.08,0,772.48,227.2,227.2,54.528,0,72.704,0,0,418.048,9,1,9,1,3,3,2,11,0,0,1,0,3
"155",1,0,1,1,1,1,1,4,6,3,1,5,2,3,3,16,2,4,16,12,15,26,28,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,47,26,12,4,6,16,2,3,10,4,3,4,2,4,2,1,0,1,0,0,0,0,0,0,940.484434982601,0,940.484434982601,0,854.985849984183,85.4985849984183,0,0,0,0,0,0,0,72.3449565371232,7,19,5053,1,8,0,4,5,0,1,0,0,1
"157",1,0,1,1,1,1,1,4,7,3,2,5,2,2,2,1,18,7,18,4,5,17,19,20,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,22,4,5,4,5,6,7,NA,NA,4,2,4,3,4,1,1,0,0,0,0,0,0,0,0,663.309,546.939,116.37,418.932,0,58.185,116.37,69.822,0,0,0,0,0,132.6618,11,12,1310,2,8,0,2,6,0,0,1,0,1
"159",1,0,1,1,1,1,1,4,8,3,5,7,2,3,3,18,22,17,18,1,4,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,5,4,4,5,9,4,7,9,4,4,4,3,4,1,1,0,0,0,0,0,0,0,0,1062.4,0,1062.4,512,0,256,192,102.4,0,0,0,0,0,212.48,12,3,401,1,5,1,1,4,0,0,0,1,2
"163",1,0,1,1,1,1,1,5,2,2,3,5,2,2,2,1,2,18,18,124,125,127,128,131,132,133,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,124,125,133,4,5,7,2,NA,NA,4,4,4,4,4,3,1,0,0,0,0,0,0,0,0,1361.35,931.45,429.9,0,429.9,716.5,143.3,71.65,0,0,0,0,0,272.27,1,2,209,1,7,2,1,8,0,0,0,1,2
"164",1,0,1,1,1,1,1,5,6,3,7,4,2,3,3,4,17,7,4,54,55,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,54,57,NA,10,NA,NA,1,9,NA,4,4,4,3,4,1,1,0,0,0,0,0,0,0,0,711.968,468.4,243.568,398.14,0,234.2,46.84,9.368,0,0,23.42,0,0,101.709714285714,9,7,5001,1,2,2,1,3,0,0,1,0,2
"166",1,0,1,1,1,1,1,6,NA,3,NA,NA,2,3,3,2,1,7,2,124,125,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,128,125,124,5,10,NA,1,10,NA,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,606.696,309.296,297.4,160.596,0,148.7,223.05,74.35,0,0,0,0,0,151.674,8,2,203,2,3,3,1,3,0,1,0,0,3
"167",1,0,1,1,1,1,1,6,15,3,5,2,2,3,3,1,7,9,1,1,3,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,8,NA,5,9,10,1,5,10,4,4,4,4,4,2,1,0,0,0,0,0,0,0,0,1584,704,880,0,704,880,0,0,0,0,0,0,0,316.8,7,19,5208,2,8,0,1,4,0,1,0,0,2
"168",1,0,1,1,1,1,1,6,2,2,3,1,2,3,4,1,2,9,1,1,4,13,16,5,28,29,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,4,13,4,5,8,1,3,7,4,4,4,3,4,2,1,0,0,0,0,0,0,0,0,702.66,261.66,441,0,261.66,441,0,0,0,0,0,0,0,175.665,7,6,715,2,8,0,2,8,0,1,0,0,2
"170",1,0,1,1,1,1,1,6,4,2,3,5,2,3,5,1,17,18,9,4,8,10,13,40,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,48,4,13,5,10,NA,2,5,NA,4,3,3,4,4,2,1,0,0,0,0,0,0,0,0,924,198,726,0,528,330,66,0,0,0,0,0,0,184.8,8,5,503,1,6,2,3,6,0,1,0,0,1
"173",1,0,1,1,1,1,1,7,11,1,2,3,2,3,3,1,2,9,1,1,3,4,5,6,8,10,21,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,8,28,4,9,10,1,5,7,5,4,5,5,5,2,1,0,0,0,0,0,0,0,0,1182.15,0,1182.15,0,449.55,666,66.6,0,0,0,0,0,0,236.43,5,5,506,2,8,0,3,9,1,0,0,0,2
"174",1,0,1,1,1,1,1,7,11,1,3,4,2,3,5,18,1,17,18,4,5,8,48,96,97,98,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,7,96,5,48,3,5,8,5,NA,NA,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,2888.75,0,2888.75,1039.95,0,924.4,577.75,346.65,0,0,0,0,0,412.678571428571,5,7,6035,2,5,1,3,8,1,0,0,0,3
"175",1,0,1,1,1,1,1,7,16,3,4,5,2,2,2,3,7,9,3,2,3,8,99,130,132,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,9,133,130,132,3,4,11,5,9,NA,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,1500,0,1500,500,0,300,500,200,0,0,0,0,0,166.666666666667,3,15,5057,2,5,4,3,7,1,0,0,0,3
