"","revisit_code","num_revisit","decision_time_code","decision_time","other_country","purpose","motivation1","motivation2","motivation3","path_get_inform1","path_get_inform2","path_get_inform3","companion","num_companion_code","num_companion","activity1","activity2","activity3","prefer_activity","visit_place1","visit_place2","visit_place3","visit_place4","visit_place5","visit_place6","visit_place7","visit_place8","visit_place9","visit_place10","visit_place11","visit_place12","visit_place13","visit_place14","visit_place15","visit_place16","visit_place17","visit_place18","visit_place19","visit_place20","visit_place21","visit_place22","visit_place23","visit_place24","visit_place25","visit_place26","visit_place27","visit_place28","visit_place29","visit_place30","visit_place31","visit_place32","visit_place33","visit_place34","visit_place35","visit_place36","visit_place37","visit_place38","visit_place39","visit_place40","visit_place41","visit_place42","visit_place43","visit_place44","visit_place45","visit_place46","visit_place47","visit_place48","visit_seoul","visit_inceon","visit_gyeongi","visit_gangwon","visit_daejeon","visit_chungbuk","visit_chungnam","visit_sejong","visit_gyeongbuk","visit_gyeongnam","visit_daegu","visit_ulsan","visit_busan","visit_gwangju","visit_jeonbuk","visit_jeonnam","visit_jeju","visit_etc","period_code","period","prefer_visit_place1","prefer_visit_place2","prefer_visit_place3","shopping_goods1","shopping_goods2","shopping_goods3","shopping_place1","shopping_place2","shopping_place3","satisfaction","revisit_intention","recommend_intention","image_korea_before","image_korea_after","type","accomodations_hotel","accomodations_guesthouse","accomodations_condo","accomodations_friend","accomodations_official","accomodations_temple","accomodations_homestay","accomodations_etc","accomodations_no","total_pay","total_card","total_cash","pay_accomodations","pay_agency_abroad","pay_shopping","pay_eat","pay_transportation","pay_entertainment","pay_agency_kor","pay_culture","pay_exercise","pay_etc","daily_pay","date_survey","nation","city","gender","job","age","area_total","site_total","spring","summer","fall","winter","satisfaction_index"
"3422",1,0,3,3,1,6,NA,NA,NA,2,3,NA,4,3,4,1,2,NA,2,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,5,NA,5,10,NA,5,7,NA,5,4,4,4,4,1,1,0,0,0,0,0,0,0,0,573.2,0,573.2,214.95,0,214.95,71.65,71.65,0,0,0,0,0,191.066666666667,2,2,207,1,3,1,1,2,0,0,0,1,2
"3427",1,0,3,3,1,6,NA,NA,NA,2,3,1,4,3,5,1,2,14,2,5,6,8,9,20,501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,8,6,5,2,4,10,4,5,7,5,3,4,3,4,3,1,0,0,0,0,0,0,0,0,651.7262,260.690482190495,391.035723285743,0,347.587309587327,260.690482190495,43.4484136984158,0,0,0,0,0,0,93.1037428571428,5,18,5006,1,2,0,2,6,1,0,0,0,1
"3428",1,0,3,3,1,6,NA,NA,NA,2,3,4,4,3,5,16,20,1,16,2,5,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,7,6,2,5,14,2,3,4,5,4,4,5,5,1,1,0,0,0,0,0,0,0,0,1500,750,750,400,0,600,300,200,0,0,0,0,0,375,3,14,1701,2,1,2,1,4,1,0,0,0,2
"3429",1,0,3,3,1,6,NA,NA,NA,2,3,5,4,3,7,1,7,22,7,1,2,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,2,7,4,15,17,3,8,9,5,3,5,4,5,1,1,0,0,0,0,0,0,0,0,3164.6682,2637.22353106649,527.444706213299,2197.68627588875,0,615.352157248849,263.722353106649,87.9074510355498,0,0,0,0,0,527.4447,4,10,1009,2,2,2,1,4,1,0,0,0,1
"3433",1,0,3,3,1,6,NA,NA,NA,2,3,8,4,3,5,15,20,22,11,1,2,3,5,6,8,9,13,16,17,18,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,11,72,1,16,9,18,NA,5,7,8,5,5,5,5,5,1,0,1,0,0,0,0,0,0,0,1666.56,1666.56,0,714.24,0,476.16,357.12,119.04,0,0,0,0,0,151.505454545455,9,13,1501,1,5,2,2,12,0,0,1,0,3
"3435",1,0,3,3,1,6,NA,NA,NA,2,6,NA,4,3,3,16,7,2,2,28,30,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,28,28,30,31,98,NA,NA,98,NA,NA,4,3,3,4,4,1,1,0,0,0,0,0,0,0,0,2625.47586750098,0,2625.47586750098,2362.92828075089,0,0,262.547586750098,0,0,0,0,0,0,93.7669952678923,8,2,254,1,3,1,1,3,0,1,0,0,1
"3436",1,0,3,3,1,6,NA,NA,NA,2,6,4,4,3,6,15,17,22,17,1,2,4,5,6,8,13,16,851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,11,1,13,6,4,5,14,4,NA,NA,5,5,5,4,5,1,0,1,0,0,0,0,0,0,0,511.233924778098,0,511.233924778098,194.268891415677,0,143.145498937867,97.1344457078386,46.0110532300288,30.6740354866859,0,0,0,0,46.4758113434634,11,14,1836,1,3,2,2,9,0,0,1,0,3
"3439",1,0,3,3,1,6,NA,NA,NA,3,NA,NA,4,2,2,15,1,2,2,24,96,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,104,96,24,5,7,11,1,9,NA,4,4,4,4,4,1,1,0,0,0,0,0,0,0,0,856.284,259.48,596.804,259.48,0,402.194,129.74,64.87,0,0,0,0,0,285.428,9,11,1101,1,7,2,2,3,0,0,1,0,2
"3440",1,0,3,3,1,6,NA,NA,NA,3,NA,NA,4,2,2,16,1,NA,16,5,6,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,6,5,5,10,NA,4,5,11,4,3,3,3,4,1,1,0,0,0,0,0,0,0,0,2499.84,0,2499.84,1785.6,0,119.04,357.12,238.08,0,0,0,0,0,312.48,9,11,1101,2,4,1,1,4,0,0,1,0,1
"3441",1,0,3,3,1,6,NA,NA,NA,3,NA,NA,4,2,2,16,1,17,2,1,5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,17,1,5,10,NA,7,10,NA,4,4,4,3,4,1,1,0,0,0,0,0,0,0,0,207.99,207.99,0,92.44,0,69.33,46.22,0,0,0,0,0,0,69.33,5,7,5001,2,2,1,1,3,1,0,0,0,2
"3442",1,0,3,3,1,6,NA,NA,NA,3,NA,NA,4,2,2,16,1,18,18,1,5,6,8,20,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,20,8,5,8,15,4,7,NA,5,4,5,5,5,1,1,0,0,0,0,0,0,0,0,666.033122964335,584.809571383318,81.2235515810164,584.809571383318,0,56.8564861067115,0,24.3670654743049,0,0,0,0,0,95.1475889949049,1,9,840,1,2,1,1,6,0,0,0,1,2
"3443",1,0,3,3,1,6,NA,NA,NA,3,NA,NA,4,2,2,16,15,17,17,5,7,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,20,7,11,NA,NA,10,NA,NA,5,5,5,4,5,1,1,0,0,0,0,0,0,0,0,1608.22632130412,1218.35327371525,389.873047588879,771.623740019656,0,16.2447103162033,698.522543596741,121.835327371525,0,0,0,0,0,402.056580326031,1,11,1101,1,2,2,1,3,0,0,0,1,3
"3444",1,0,3,3,1,6,NA,NA,NA,3,NA,NA,4,2,2,16,4,2,16,94,95,96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,6,96,95,94,1,11,NA,1,NA,NA,4,4,5,4,4,1,1,0,0,0,0,0,0,0,0,1783.35,1070.01,713.34,546.894,0,535.005,332.892,95.112,95.112,0,0,0,178.335,297.225,12,11,1101,1,2,3,2,3,0,0,0,1,2
"3445",1,0,3,3,1,6,NA,NA,NA,3,NA,NA,4,3,3,16,NA,NA,16,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,4,NA,NA,98,NA,NA,98,NA,NA,4,4,5,3,4,1,1,0,0,0,0,0,0,0,0,2976,2976,0,2380.8,0,0,357.12,238.08,0,0,0,0,0,297.6,9,11,1101,2,6,1,1,1,0,0,1,0,2
"3446",1,0,3,3,1,6,NA,NA,NA,3,NA,NA,4,3,33,16,NA,NA,16,10,11,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,26,20,10,11,10,11,NA,1,9,NA,5,5,5,5,5,1,0,0,0,0,1,0,0,0,0,600,0,600,0,0,30,500,70,0,0,0,0,0,23.0769230769231,3,11,1101,1,1,3,1,3,1,0,0,0,3
"3447",1,0,3,3,1,6,NA,NA,NA,3,NA,NA,4,3,7,14,1,17,14,5,8,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,26,8,5,NA,NA,9,10,NA,4,4,3,5,4,1,1,0,0,0,0,0,0,0,0,669.803867687975,429.361453646137,240.442414041837,429.361453646137,0,68.697832583382,171.744581458455,0,0,0,0,0,0,95.6862668125678,3,16,5199,1,2,1,2,3,1,0,0,0,1
"3448",1,0,3,3,1,6,NA,NA,NA,3,NA,NA,4,3,8,15,16,17,11,1,3,4,5,13,17,6,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,17,1,3,17,NA,NA,4,7,8,5,4,5,4,5,1,1,0,0,0,0,0,0,0,0,877.602,0,877.602,664.85,0,132.97,39.891,26.594,13.297,0,0,0,0,146.267,10,11,3120,2,8,2,2,8,0,0,1,0,2
"3464",1,0,3,3,1,6,NA,NA,NA,3,1,2,4,3,3,15,16,NA,15,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,29,NA,NA,5,NA,NA,10,NA,NA,4,5,5,4,4,1,1,0,0,0,0,0,0,0,0,168.6,134.88,33.72,134.88,0,11.24,22.48,0,0,0,0,0,0,42.15,3,7,5454,2,2,1,1,1,1,0,0,0,3
"3465",1,0,3,3,1,6,NA,NA,NA,3,1,4,4,2,2,1,2,19,2,5,6,8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,8,30,3,4,16,4,5,7,4,4,4,4,5,1,0,1,0,0,0,0,0,0,0,693.3,115.55,577.75,115.55,0,231.1,231.1,115.55,0,0,0,0,0,173.325,5,7,5512,1,2,4,2,4,1,0,0,0,2
"3466",1,0,3,3,1,6,NA,NA,NA,3,2,NA,4,2,2,16,14,2,2,1,2,3,5,6,9,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,1,5,5,10,NA,4,NA,NA,5,5,5,4,5,1,1,0,0,0,0,0,0,0,0,930.96,465.48,465.48,698.22,0,58.185,174.555,0,0,0,0,0,0,232.74,11,97,5016,2,5,1,1,7,0,0,1,0,3
"3467",1,0,3,3,1,6,NA,NA,NA,3,2,NA,4,2,2,16,18,2,16,96,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,96,104,NA,14,18,NA,3,NA,NA,4,4,4,4,5,1,1,0,0,0,0,0,0,0,0,1050,550,500,550,0,150,300,50,0,0,0,0,0,262.5,12,9,813,1,2,3,1,2,0,0,0,1,2
"3468",1,0,3,3,1,6,NA,NA,NA,3,2,NA,4,2,2,16,18,2,2,1,3,5,8,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,3,1,5,8,12,NA,1,NA,NA,5,4,5,5,5,1,1,0,0,0,0,0,0,0,0,352.575120536619,0,352.575120536619,88.1437801341548,0,264.431340402464,0,0,0,0,0,0,0,88.1437801341548,10,2,202,1,12,1,2,5,0,0,1,0,2
"3469",1,0,3,3,1,6,NA,NA,NA,3,2,NA,4,3,3,1,16,2,1,1,5,6,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,5,6,4,6,NA,4,5,7,4,4,4,4,4,1,0,1,0,0,0,0,0,0,0,240,150,90,67.5,0,112.5,45,15,0,0,0,0,0,80,3,18,6550,1,2,1,1,5,1,0,0,0,2
"3470",1,0,3,3,1,6,NA,NA,NA,3,2,NA,4,3,3,15,16,NA,15,15,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,15,997,NA,98,NA,NA,98,NA,NA,4,3,5,5,5,1,1,0,0,0,0,0,0,0,0,571.3984,395.583529659974,175.8149020711,388.55093357713,0,0,68.5678118077288,114.279686346215,0,0,0,0,0,142.8496,4,12,1329,1,3,2,1,2,1,0,0,0,1
"3471",1,0,3,3,1,6,NA,NA,NA,3,2,NA,4,3,5,16,17,NA,17,1,3,96,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,10,96,133,1,10,11,NA,3,9,NA,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,200,0,200,0,0,100,50,50,0,0,0,0,0,20,3,10,1005,1,12,1,3,4,1,0,0,0,3
"3487",1,0,3,3,1,6,NA,NA,NA,3,2,5,4,3,3,15,1,17,15,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,NA,NA,5,15,NA,1,2,3,4,5,4,3,4,1,1,0,0,0,0,0,0,0,0,1720.6,737.4,983.2,737.4,0,614.5,368.7,0,0,0,0,0,0,430.15,1,11,1101,1,2,2,1,1,0,0,0,1,3
"3491",1,0,3,3,1,6,NA,NA,NA,3,2,7,4,3,8,16,17,21,17,1,4,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,45,29,4,1,2,4,15,3,10,NA,4,4,4,2,4,1,0,0,0,0,1,0,0,0,0,400,300,100,0,0,200,100,100,0,0,0,0,0,8.88888888888889,11,16,5520,2,12,1,2,3,0,0,1,0,2
"3494",1,0,3,3,1,6,NA,NA,NA,3,2,8,4,3,3,15,2,1,15,1,2,6,9,15,124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,13,2,1,6,3,5,9,6,NA,NA,5,5,4,4,4,1,1,0,0,0,0,0,0,0,0,1392,0,1392,435,0,261,174,522,0,0,0,0,0,107.076923076923,9,14,1743,1,5,2,2,6,0,0,1,0,3
"3498",1,0,3,3,1,6,NA,NA,NA,3,4,7,4,3,6,16,1,22,22,5,6,9,19,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,6,9,5,NA,NA,4,7,NA,4,2,3,5,4,1,1,0,0,0,0,0,0,0,0,666.42,337.04,329.38,383,0,153.2,76.6,53.62,0,0,0,0,0,133.284,7,8,601,2,2,1,1,5,0,1,0,0,1
"3499",1,0,3,3,1,6,NA,NA,NA,3,4,8,4,3,12,1,9,NA,17,1,5,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5,10,1,4,19,NA,7,NA,NA,4,5,5,5,5,1,0,0,0,0,1,0,0,0,0,380,0,380,0,0,300,20,10,50,0,0,0,0,47.5,5,15,5536,2,12,3,1,4,1,0,0,0,3
"3500",1,0,3,3,1,6,NA,NA,NA,3,5,NA,4,3,3,16,1,17,1,14,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,14,20,NA,4,8,9,2,9,NA,4,4,4,3,4,1,1,1,0,0,0,0,0,0,0,834.3,401.7,432.6,401.7,0,309,92.7,30.9,0,0,0,0,0,166.86,1,5,501,1,5,2,1,2,0,0,0,1,2
"3501",1,0,3,3,1,6,NA,NA,NA,3,5,2,4,3,3,16,2,17,7,1,5,8,9,13,16,17,20,6,103,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,15,9,17,13,2,4,5,4,5,7,5,5,5,3,5,1,1,0,0,0,0,0,0,0,0,930.79,0,930.79,0,0,265.94,398.91,265.94,0,0,0,0,0,62.0526666666667,11,11,1205,1,4,1,2,11,0,0,1,0,3
"3504",1,0,3,3,1,6,NA,NA,NA,3,6,7,4,3,7,16,15,1,1,91,801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,91,NA,NA,2,18,NA,3,9,10,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,780,780,0,400,0,100,200,80,0,0,0,0,0,78,6,9,840,1,2,2,1,2,0,1,0,0,3
"3506",1,0,3,3,1,6,NA,NA,NA,3,7,NA,4,2,2,16,17,2,2,1,4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,16,1,4,8,17,18,3,9,NA,4,3,4,3,4,1,1,0,0,0,0,0,0,0,0,1100,700,400,500,0,200,300,100,0,0,0,0,0,275,3,13,1509,1,5,3,1,3,1,0,0,0,1
"3509",1,0,3,3,1,6,NA,NA,NA,3,7,2,4,3,4,15,18,17,18,96,98,99,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,99,96,98,5,10,17,1,3,9,5,4,4,4,5,1,1,0,0,0,0,0,0,0,0,900,400,500,400,0,300,200,0,0,0,0,0,0,150,4,14,1701,1,5,1,1,4,1,0,0,0,2
"3510",1,0,3,3,1,6,NA,NA,NA,3,7,4,4,2,2,16,7,1,7,316,801,506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,5,997,NA,NA,20,NA,NA,1,NA,NA,4,3,3,3,4,1,1,0,0,0,0,0,0,0,0,1035.648,1035.648,0,833.28,0,11.904,166.656,23.808,0,0,0,0,0,207.1296,9,12,1361,1,2,3,3,3,0,0,1,0,1
"3513",1,0,3,3,1,6,NA,NA,NA,5,3,2,4,2,2,15,20,1,1,5,9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,9,17,18,NA,NA,7,NA,NA,4,4,4,5,5,1,0,0,0,0,0,0,1,0,0,960.767203462287,176.28756026831,784.479643193978,52.8862680804929,0,837.365911274471,44.0718900670774,26.4431340402464,0,0,0,0,0,240.191800865572,10,18,8005,2,5,2,1,3,0,0,1,0,2
